"Freq [MHz]","dB(S(1,1)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
899.333333333333,-13.4077732525367,-7.77985264012438,-7.39866412362066,-6.97543951265847,-5.49853093529036,-5.26655529037781,-5.15457205638089
899.555555555556,-13.4438393505223,-7.09581859169386,-6.85400864401524,-6.35744059096491,-5.26045524343445,-5.01849612004801,-4.92911050492796
899.777777777778,-13.4814165119163,-6.44300567443126,-6.27067793179126,-5.7766696481859,-5.01133696975742,-4.78445786432271,-4.71436318125288
900,-13.5207359193494,-5.86852105121184,-5.71384045530114,-5.26841176512162,-4.76829043639492,-4.57465854258543,-4.52008213679667
900.222222222222,-13.5620142654202,-5.38827823257107,-5.21761359015235,-4.8442007736472,-4.5448493652503,-4.39568065052417,-4.35303672608042
900.444444444444,-13.6054484218728,-5.00261863532424,-4.79562394594528,-4.50357036281222,-4.35113711836711,-4.25179095358448,-4.2180225878503
900.666666666667,-13.651210803213,-4.70560206687131,-4.45039465129669,-4.24118243472727,-4.19456255965329,-4.1460440072165,-4.11875248412615
900.888888888889,-13.6994471060624,-4.48979359224172,-4.17948924921781,-4.05060731700726,-4.08066294621698,-4.0811021980577,-4.05854063159804
901.111111111111,-13.7502801910023,-4.34851070887415,-3.97903937814828,-3.92614996737046,-4.0138324949147,-4.05975505301582,-4.04072426972607
901.333333333333,-13.8038289286819,-4.27675475828881,-3.84562451215328,-3.86362635399825,-3.99773436234008,-4.08507385715098,-4.06871363269501
901.555555555556,-13.8602654625058,-4.27145477371937,-3.77719035142842,-3.86056557987727,-4.03516163797769,-4.16000159138904,-4.14542172749254
901.777777777778,-13.9199860984143,-4.3312685022064,-3.77335832571609,-3.91601304129672,-4.12699385543916,-4.28594608911178,-4.27160175243271
902,-13.984209095211,-4.45591418817431,-3.83517982405262,-4.02987590861842,-4.26976856505026,-4.45967661662949,-4.44242336508687
902.222222222222,-14.0579712297033,-4.64475866140026,-3.96407971208864,-4.20152223477197,-4.45155168967201,-4.66789694883934,-4.64193903986179
902.444444444444,-14.186394364962,-4.8941338021743,-4.15937866880781,-4.42711530899012,-4.64696664057542,-4.8804165958899,-4.83712697260919
902.666666666667,-14.0859234584314,-5.19273434507435,-4.41352638268466,-4.69511886723679,-4.81521187516244,-5.04743249789695,-4.97790718715981
902.888888888889,-14.178599624346,-5.51504273327935,-4.7047214239387,-4.98018819268961,-4.90801175968763,-5.11164548452836,-5.01261556071445
